Bat_specie,Plan_genus,Latitude,Longitude,Reference
Artibeus_lituratus,Vismia,10.433,-83.983,"25. Lopez, J., Vaughan, C. (2006). Food niche overlap among neotropical frugivorous bats in Costa Rica. Revista de Biología Tropical, 55:301.313"
Hylonycteris_underwoodi,Vismia,10.433,-83.983,"25. Lopez, J., Vaughan, C. (2006). Food niche overlap among neotropical frugivorous bats in Costa Rica. Revista de Biología Tropical, 55:301.313"
Carollia_brevicauda,Vismia,10.433,-83.983,"25. Lopez, J., Vaughan, C. (2006). Food niche overlap among neotropical frugivorous bats in Costa Rica. Revista de Biología Tropical, 55:301.313"
Glossophaga_commissarisi,Vismia,10.433,-83.983,"25. Lopez, J., Vaughan, C. (2006). Food niche overlap among neotropical frugivorous bats in Costa Rica. Revista de Biología Tropical, 55:301.313"
Artibeus_jamaicensis,Cecropia,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Artibeus_lituratus,Cecropia,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Sturnira_lilium,Cecropia,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Chiroderma_villosum,Cecropia,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Carollia_perspicillata,Cecropia,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Uroderma_bilobatum,Cecropia,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Glossophaga_soricina,Cecropia,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Carollia_brevicauda,Cecropia,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Dermanura_sp1,Cecropia,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Platyrrhinus_helleri,Cecropia,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Chiroderma_villosum,Ficus,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Dermanura_sp1,Ficus,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Artibeus_jamaicensis,Ficus,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Uroderma_bilobatum,Ficus,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Artibeus_lituratus,Ficus,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Uroderma_bilobatum,Moraceae,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Dermanura_sp1,Moraceae,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Sturnira_lilium,Moraceae,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Artibeus_jamaicensis,Moraceae,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Artibeus_lituratus,Moraceae,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Uroderma_bilobatum,Piper,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Sturnira_lilium,Piper,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Carollia_perspicillata,Piper,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Carollia_brevicauda,Piper,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Glossophaga_soricina,Piper,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Artibeus_lituratus,Piper,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Dermanura_sp1,Piper,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Artibeus_jamaicensis,Piper,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Platyrrhinus_helleri,Solanum,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Carollia_brevicauda,Solanum,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Artibeus_lituratus,Solanum,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Sturnira_lilium,Solanum,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Carollia_perspicillata,Solanum,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Glossophaga_soricina,Solanum,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Artibeus_jamaicensis,Solanum,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Dermanura_sp1,Solanum,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Uroderma_bilobatum,Solanum,17.0694,-89.4,"26. Lou, S., Yurrita, C. (2005). Análisis de icho alimentario en la comunidad de murciélagos frugívoros de Yaxhá, Petén, Guatemala. Acta Zoológica Mexicana, 21:83-94"
Platyrrhinus_dorsalis,Ficus,-16.1833,-68.8833,"27. Loyaza, A., Rios, R., Larrea-Alcázar, D. (2006). Disponibilidad de recurso y dieta de murciélagos frugívoros en la estación biológica Tunquini, Bolivia. Ecología en Bolivia, 41:7-23"
Sturnira_sp1,Ficus,-16.1833,-68.8833,"27. Loyaza, A., Rios, R., Larrea-Alcázar, D. (2006). Disponibilidad de recurso y dieta de murciélagos frugívoros en la estación biológica Tunquini, Bolivia. Ecología en Bolivia, 41:7-23"
Sturnira_sp1,Hedyosmum,-16.1833,-68.8833,"27. Loyaza, A., Rios, R., Larrea-Alcázar, D. (2006). Disponibilidad de recurso y dieta de murciélagos frugívoros en la estación biológica Tunquini, Bolivia. Ecología en Bolivia, 41:7-23"
Carollia_brevicauda,Piper,-16.1833,-68.8833,"27. Loyaza, A., Rios, R., Larrea-Alcázar, D. (2006). Disponibilidad de recurso y dieta de murciélagos frugívoros en la estación biológica Tunquini, Bolivia. Ecología en Bolivia, 41:7-23"
Chiroderma_trinitatum,Piper,-16.1833,-68.8833,"27. Loyaza, A., Rios, R., Larrea-Alcázar, D. (2006). Disponibilidad de recurso y dieta de murciélagos frugívoros en la estación biológica Tunquini, Bolivia. Ecología en Bolivia, 41:7-23"
Sturnira_sp1,Piper,-16.1833,-68.8833,"27. Loyaza, A., Rios, R., Larrea-Alcázar, D. (2006). Disponibilidad de recurso y dieta de murciélagos frugívoros en la estación biológica Tunquini, Bolivia. Ecología en Bolivia, 41:7-23"
Carollia_perspicillata,Piper,-16.1833,-68.8833,"27. Loyaza, A., Rios, R., Larrea-Alcázar, D. (2006). Disponibilidad de recurso y dieta de murciélagos frugívoros en la estación biológica Tunquini, Bolivia. Ecología en Bolivia, 41:7-23"
Platyrrhinus_dorsalis,Piper,-16.1833,-68.8833,"27. Loyaza, A., Rios, R., Larrea-Alcázar, D. (2006). Disponibilidad de recurso y dieta de murciélagos frugívoros en la estación biológica Tunquini, Bolivia. Ecología en Bolivia, 41:7-23"
Sturnira_tildae,Piper,-16.1833,-68.8833,"27. Loyaza, A., Rios, R., Larrea-Alcázar, D. (2006). Disponibilidad de recurso y dieta de murciélagos frugívoros en la estación biológica Tunquini, Bolivia. Ecología en Bolivia, 41:7-23"
Chiroderma_trinitatum,Solanum,-16.1833,-68.8833,"27. Loyaza, A., Rios, R., Larrea-Alcázar, D. (2006). Disponibilidad de recurso y dieta de murciélagos frugívoros en la estación biológica Tunquini, Bolivia. Ecología en Bolivia, 41:7-23"
Sturnira_sp1,Solanum,-16.1833,-68.8833,"27. Loyaza, A., Rios, R., Larrea-Alcázar, D. (2006). Disponibilidad de recurso y dieta de murciélagos frugívoros en la estación biológica Tunquini, Bolivia. Ecología en Bolivia, 41:7-23"
Platyrrhinus_dorsalis,Solanum,-16.1833,-68.8833,"27. Loyaza, A., Rios, R., Larrea-Alcázar, D. (2006). Disponibilidad de recurso y dieta de murciélagos frugívoros en la estación biológica Tunquini, Bolivia. Ecología en Bolivia, 41:7-23"
Carollia_brevicauda,Solanum,-16.1833,-68.8833,"27. Loyaza, A., Rios, R., Larrea-Alcázar, D. (2006). Disponibilidad de recurso y dieta de murciélagos frugívoros en la estación biológica Tunquini, Bolivia. Ecología en Bolivia, 41:7-23"
Sturnira_tildae,Solanum,-16.1833,-68.8833,"27. Loyaza, A., Rios, R., Larrea-Alcázar, D. (2006). Disponibilidad de recurso y dieta de murciélagos frugívoros en la estación biológica Tunquini, Bolivia. Ecología en Bolivia, 41:7-23"
Carollia_perspicillata,Vismia,-16.1833,-68.8833,"27. Loyaza, A., Rios, R., Larrea-Alcázar, D. (2006). Disponibilidad de recurso y dieta de murciélagos frugívoros en la estación biológica Tunquini, Bolivia. Ecología en Bolivia, 41:7-23"
Sturnira_sp1,Vismia,-16.1833,-68.8833,"27. Loyaza, A., Rios, R., Larrea-Alcázar, D. (2006). Disponibilidad de recurso y dieta de murciélagos frugívoros en la estación biológica Tunquini, Bolivia. Ecología en Bolivia, 41:7-23"
Chiroderma_trinitatum,Vismia,-16.1833,-68.8833,"27. Loyaza, A., Rios, R., Larrea-Alcázar, D. (2006). Disponibilidad de recurso y dieta de murciélagos frugívoros en la estación biológica Tunquini, Bolivia. Ecología en Bolivia, 41:7-23"
Platyrrhinus_dorsalis,Vismia,-16.1833,-68.8833,"27. Loyaza, A., Rios, R., Larrea-Alcázar, D. (2006). Disponibilidad de recurso y dieta de murciélagos frugívoros en la estación biológica Tunquini, Bolivia. Ecología en Bolivia, 41:7-23"
Carollia_brevicauda,Vismia,-16.1833,-68.8833,"27. Loyaza, A., Rios, R., Larrea-Alcázar, D. (2006). Disponibilidad de recurso y dieta de murciélagos frugívoros en la estación biológica Tunquini, Bolivia. Ecología en Bolivia, 41:7-23"
Sturnira_tildae,Vismia,-16.1833,-68.8833,"27. Loyaza, A., Rios, R., Larrea-Alcázar, D. (2006). Disponibilidad de recurso y dieta de murciélagos frugívoros en la estación biológica Tunquini, Bolivia. Ecología en Bolivia, 41:7-23"
Sturnira_erythromos,Cecropia,22.851,-82.931,"28. Maguiña R., Amazo, J., Huamán, L. (2012). Dieta de murciélagos filostómidos del valle de Kosñipata, San Pedro. Cusco -Perú. Revista Peruana de Biología, 19:159-166"
Sturnira_oporaphilum,Fabaceae,22.851,-82.931,"28. Maguiña R., Amazo, J., Huamán, L. (2012). Dieta de murciélagos filostómidos del valle de Kosñipata, San Pedro. Cusco -Perú. Revista Peruana de Biología, 19:159-166"
Sturnira_oporaphilum,Moraceae,22.851,-82.931,"28. Maguiña R., Amazo, J., Huamán, L. (2012). Dieta de murciélagos filostómidos del valle de Kosñipata, San Pedro. Cusco -Perú. Revista Peruana de Biología, 19:159-166"
Carollia_brevicauda,Piper,22.851,-82.931,"28. Maguiña R., Amazo, J., Huamán, L. (2012). Dieta de murciélagos filostómidos del valle de Kosñipata, San Pedro. Cusco -Perú. Revista Peruana de Biología, 19:159-166"
Carollia_perspicillata,Piper,22.851,-82.931,"28. Maguiña R., Amazo, J., Huamán, L. (2012). Dieta de murciélagos filostómidos del valle de Kosñipata, San Pedro. Cusco -Perú. Revista Peruana de Biología, 19:159-166"
Sturnira_erythromos,Piper,22.851,-82.931,"28. Maguiña R., Amazo, J., Huamán, L. (2012). Dieta de murciélagos filostómidos del valle de Kosñipata, San Pedro. Cusco -Perú. Revista Peruana de Biología, 19:159-166"
Sturnira_tildae,Solanum,22.851,-82.931,"28. Maguiña R., Amazo, J., Huamán, L. (2012). Dieta de murciélagos filostómidos del valle de Kosñipata, San Pedro. Cusco -Perú. Revista Peruana de Biología, 19:159-166"
Sturnira_erythromos,Vismia,22.851,-82.931,"28. Maguiña R., Amazo, J., Huamán, L. (2012). Dieta de murciélagos filostómidos del valle de Kosñipata, San Pedro. Cusco -Perú. Revista Peruana de Biología, 19:159-166"
Artibeus_jamaicensis,Cecropia,-13.0555,-71.546388,"29. Mancina, C. et al. (2002). Las plantas pioneras en la dieta de aves y murciélagos de la reserva de la biósfera ""Sierra del Rosario"", Cuba. Acta Botánica Cubana, 193:14-20"
Phyllonycteris_poeyi_poeyi,Conostegia,-13.0555,-71.546388,"29. Mancina, C. et al. (2002). Las plantas pioneras en la dieta de aves y murciélagos de la reserva de la biósfera ""Sierra del Rosario"", Cuba. Acta Botánica Cubana, 193:14-20"
Brachyphylla_nana_pumila,Ficus,-13.0555,-71.546388,"29. Mancina, C. et al. (2002). Las plantas pioneras en la dieta de aves y murciélagos de la reserva de la biósfera ""Sierra del Rosario"", Cuba. Acta Botánica Cubana, 193:14-20"
Phyllonycteris_poeyi_poeyi,Lantana,-13.0555,-71.546388,"29. Mancina, C. et al. (2002). Las plantas pioneras en la dieta de aves y murciélagos de la reserva de la biósfera ""Sierra del Rosario"", Cuba. Acta Botánica Cubana, 193:14-20"
